apparent_elevation,azimuth,elevation,zenith,latitude,longitude,timestamp
-46.968787164895225,20.23429213273903,-46.968787164895225,136.96878716489522,19.996751368420384,73.79008784475225,2020-05-23 01:30:00
-45.61318793385613,24.920876161802767,-45.61318793385613,135.61318793385612,19.996751368420384,73.79008784475225,2020-05-23 01:45:00
-44.00421117152937,29.31883601978342,-44.00421117152937,134.00421117152936,19.996751368420384,73.79008784475225,2020-05-23 02:00:00
-42.16747850076849,33.41517579069284,-42.16747850076849,132.16747850076848,19.996751368420384,73.79008784475225,2020-05-23 02:15:00
-40.128215130283145,37.20972374859787,-40.128215130283145,130.12821513028314,19.996751368420384,73.79008784475225,2020-05-23 02:30:00
-37.91027666846378,40.711755578629436,-37.91027666846378,127.91027666846378,19.996751368420384,73.79008784475225,2020-05-23 02:45:00
-35.53556806280084,43.936822034521015,-35.53556806280084,125.53556806280085,19.996751368420384,73.79008784475225,2020-05-23 03:00:00
-33.023775288509846,46.90411634131931,-33.023775288509846,123.02377528850985,19.996751368420384,73.79008784475225,2020-05-23 03:15:00
-30.39231814871047,49.634480344836106,-30.39231814871047,120.39231814871047,19.996751368420384,73.79008784475225,2020-05-23 03:30:00
-27.65644544004843,52.149003723077044,-27.65644544004843,117.65644544004843,19.996751368420384,73.79008784475225,2020-05-23 03:45:00
-24.829409253769175,54.468111675396585,-24.829409253769175,114.82940925376917,19.996751368420384,73.79008784475225,2020-05-23 04:00:00
-21.922673556664986,56.611022496472515,-21.922673556664986,111.92267355666499,19.996751368420384,73.79008784475225,2020-05-23 04:15:00
-18.946131256566623,58.59546573585533,-18.946131256566623,108.94613125656662,19.996751368420384,73.79008784475225,2020-05-23 04:30:00
-15.908312295871523,60.43757616822455,-15.908312295871523,105.90831229587153,19.996751368420384,73.79008784475225,2020-05-23 04:45:00
-12.816572941059203,62.151900150755864,-12.816572941059203,102.8165729410592,19.996751368420384,73.79008784475225,2020-05-23 05:00:00
